model_label,sample_index,model_name,generated_summary_zh,reference_summary_zh,reference_summary_en,dialogue
gemma4,93,gemma4:e4b,双方确定了12月4日上午10点会面，后续日期暂定，待进一步确认。,玛格丽特和埃文斯计划在4日10点和11日11点会面。他们两人都不确定下一次见面的时间，所以他们会在晚些时候定一下约会的日期。,"Margaret and Evans plan to meet at 10 on 4th and at 11 on 11th. They both are not sure when they will be able to meet next, so they will come up with a date later.","Margaret: Hi, in December I'd like to meet on 4th and 11th around 10:00 or 11:00. 
Evans: Hi, 4th - we can meet at 10:00.
Evans: And 11th - at 11:00. 
Margaret: Okey. And what about 18th?
Evans: I'm not sure about 18th. 
Evans: I might not be in town. 
Margaret: Okey, so we'll see. 
Evans: Yes. And I'll let you know next week. 
Margaret: If it's not 18th, maybe we could meet on 17th?
Evans: If I go away, I won't also be 17th.
Margaret: Okey, I get it. 
Evans: But we could meet 14th, if you like?
Margaret: Hm, I'm not sure whether I'm avaliable. 
Evans: So let's set these dates later, ok?
Margaret: Okey and we see each other 4th 10:00. 
Evans: Yes!"
gemma4,94,gemma4:e4b,两人在看GIF和照片，发现其中一个人物很像Melanie。随后他们就Melanie的造型展开了讨论，关于她留卷发还是直发更美，意见不合但气氛轻松愉快。,通过看照片，阿尔奇认为梅兰妮卷发更好看，路易斯不同意。,"By looking at the photos, Archie thinks that Melanie looked nicer with curly hair. Louis disagrees.","Louis: <file_gif>
Archie: Wtf? Lol!
Louis: <file_gif>
Archie: That one looks like Melanie
Louis: True! Hahahahah
Archie: Just like in this pic
Archie: <file_photo>
Louis: Lol! It's her!
Archie: By the way, she was way hotter when she had cury hair
Louis: I disagree, sir! She looks absolutely gorgeous with straight hair
Archie: Oh well, you have the right to an opinion even if it's wrong XD"
gemma4,95,gemma4:e4b,琳达错过了火车，得知下一班一小时后才到，她对损失的八十欧元感到非常震惊。,琳达没赶上火车，下一班一小时后就到了。返回阿姆斯特丹的费用是80欧元。,Linda missed her train and the next one is in one hour. A return to Amsterdam was 80 euros.,"Linda: I missed the train
Joseph: When is the next one?
Linda: In one hour
Darcy: Not a tragedy
Linda: It was 80 euros
Linda: Return to Amsterdam
Linda: I was shocked!! "
gemma4,96,gemma4:e4b,关于Lewandowska生病（麻疹）的消息，她住院了。与她近期有接触的人需要接种疫苗。虽然Joanna的导师是她，但为了防疫，她计划在18日工作前去接种疫苗。,莱万多夫斯卡得了麻疹。从17号到19号，所有和她接触过的人都在主楼接种疫苗。,Lewandowska has measles. There are vaccinations in the main building from 17th until 19th for everyone who had contact with her. ,"Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn't see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don't have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won't lose the entire day..."
gemma4,97,gemma4:e4b,卡尔催促梅，因为她弄丢了钥匙需要再等五分钟。,卡尔在等梅格，她找不到钥匙，要迟到了。,Carl is waiting for Meg who's running late as she can't find her key. ,"Carl: Where are u?
Carl: I'm still waiting for u!!!
Meg: I need 5 minutes more, I've lost my key somewhere :("
gemma4,98,gemma4:e4b,玛丽亚对工作感到极度厌倦，阿娜斯塔西娅劝她冷静，费利克斯警告她不要草率做决定。,玛丽亚厌倦了她的工作。,Maria is tired of her job. ,"Maria: I'm tired of this job, I can't stand it anymore
Anastasia: I know, but calm down
Felix: don't make decisions in this rash
Maria: :("
gemma4,99,gemma4:e4b,卢克今天冲浪非常惨，经历了零波浪、三次摔倒和一次被冲浪板击中头部，但仍期待下次。肯和夏默安慰他这是常态。关于最佳冲浪时间，卢克提到明天低潮时会去，而埃里克质疑了这一点，认为中潮更好；同时，两人讨论到在退潮时看到岩石的风险，最终结论是虽然能看清岩石，但不如直接避免与它们发生碰撞。,卢克明天下午2点22分要去冲浪。,Luke will go surfing at 2:22 pm tomorrow.,"Luke: wow I got my ass kicked surfing today. 0 waves, 3 wipeouts and 1 surfboard to the head! (can't wait to go back though :D)
Ken: Yaaaay welcome to the tumble dry club - some days is great others just a knock about
Summer: I almost lost my tooth one time ;) Hopefully next time is better!
Luke: low tide is 2:22PM tomorrow. I'll be out there
Eric: I thought mid tide is generally the best ?
Luke: Oh yeah? Yesterday was low tide. I thought that's best cuz you can see the rocks
Eric: Seeing rocks is a bad thing. I mean, you want to be aware of where they are for sure. But rocks in your vision = no bueno
Luke: well I'd rather seem than** run into them. When the tide is out you're not surfing over the rocks"
qwen3.5,0,qwen3.5:9b,Max 询问购买衣物的网站，Payton 推荐了多个并解释自己通常只从其中两三个选购。随后两人讨论购物习惯：Payton 喜欢浏览和试穿但未必每次都买，因为若买下所有喜欢的东西就没钱生活了；他也坦言难以抗拒衣物和书籍这两样爱好，尤其热爱阅读各类图书。,佩顿给麦克斯提供了卖衣服的网站。他喜欢浏览、试穿衣服，但不一定都会买。他经常买衣服和书，因为他也喜欢阅读。,Payton provides Max with websites selling clothes. Payton likes browsing and trying on the clothes but not necessarily buying them. Payton usually buys clothes and books as he loves reading.,"Max: Know any good sites to buy clothes from?
Payton: Sure :) <file_other> <file_other> <file_other> <file_other> <file_other> <file_other> <file_other>
Max: That's a lot of them!
Payton: Yeah, but they have different things so I usually buy things from 2 or 3 of them.
Max: I'll check them out. Thanks. 
Payton: No problem :)
Max: How about u?
Payton: What about me?
Max: Do u like shopping?
Payton: Yes and no.
Max: How come?
Payton: I like browsing, trying on, looking in the mirror and seeing how I look, but not always buying.
Max: Y not?
Payton: Isn't it obvious? ;)
Max: Sry ;)
Payton: If I bought everything I liked, I'd have nothing left to live on ;)
Max: Same here, but probably different category ;)
Payton: Lol
Max: So what do u usually buy?
Payton: Well, I have 2 things I must struggle to resist!
Max: Which are?
Payton: Clothes, ofc ;)
Max: Right. And the second one?
Payton: Books. I absolutely love reading!
Max: Gr8! What books do u read?
Payton: Everything I can get my hands on :)
Max: Srsly?
Payton: Yup :)"
qwen3.5,1,qwen3.5:9b,奥利、凯莉、米奇和杰西卡讨论各自认为可怕的地方：凯莉提到芬兰的一座雕塑园，那里有上百张表情阴郁的雕像脸；奥利则描述日本的一个村庄，里面的人形雕像数量甚至超过实际居民。大家觉得这些场景都很诡异，最后米奇因有事先行离开，其他人也道别了。,凯利很害怕芬兰雕塑花园里的人物，因为她觉得那些人物的脸非常病态。对奥利来说，这就像日本的人偶村，令人毛骨悚然。,"Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ","Ollie: Okay, Kelly! Ur up nxt!
Kelly: Me? I don't wanna.
Mickey: C'mon!
Jessica: Yeah! What's yours?
Kelly: Fine. It's a sculpture garden in Finnland.
Ollie: What's scary about sculptures? Wait! Do they resemble vampires and stuff?
Mickey: Nah, I'm sure they look rly nice.
Kelly: It's not the sculptures, it's the amount of them and their faces!
Jessica: Faces? What faces?
Kelly: Well, they resemble ppl in different activities like hugging, training, doing sport and so on. But the faces are just morbid and there's like a hundred of them. All staring at you!
Ollie: Another one?
Mickey: Certainly!
Jessica: Well, Ollie, ur turn!
Ollie: Nagoro village in Japan!
Mickey: Y?
Ollie: Well, maybe it's not scary, but it similar to Kelly's place. It's just creepy as hell.
Jessica: Bt y?
Ollie: Imagine a village with ppl living in it. And in the same village u have these human-sized figures. And there's more of them than the ppl that actually live there!
Kelly: Creepy AH!
Mickey: WTF?! Y would ppl even do that?
Jessica: Idk. Idc. Never. Going. There.
Ollie: See! Mine was the worst!
Jessica: Bt not the scariest!
Ollie: Point taken.
Mickey: Listen, guys, fun talking to u, bt gotta go. 
Kelly: Yeah, me too. Bye!
Jessica: Bye!
Ollie: Cu!"
qwen3.5,2,qwen3.5:9b,老板并未因拒绝客户请求而生气，反而赞赏了我们的勇敢决定。原来他期待引入新客户（即当前客户的竞争对手），这一举动实为“塞翁失马”。,贝拉和埃里克拒绝了一个客户的要求。他们老板很赞赏这个决定。他会吸引新的客户来。,Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,"Eric: Hey Bella, What happened today in boss's room?? Was he angry??
Bella: NO NO!!! He wasn't angry at all.. He actually appreciated on our brave deccision to dismiss the request of client..
Eric: REALLY!! He appreciated this decision..
Bella: Yeah he really did.. I too was astounded by his reaction...
Eric: What could possibly lead to this?? I mean , they were potential clients...
Bella: What he told me was that he was looking forward to bring in new clients which were our current client's competitor..
Eric: Oh that could possibly be the reason.Well anyways you got appreciation xD congo	
Bella: hahaha Blessing in disguise xD"
qwen3.5,3,qwen3.5:9b,玛丽因手头拮据向卡特借钱，卡特表示一小时后在火车站取钱给她。,玛丽的钱用完了，卡特打算一小时后借给她一点。,Mary ran out of money. Carter is going to lend her some in an hour.,"Mary: hey, im kinda broke, lend me a few box
Carter: okay, give me an hour, im at the train station
Mary: cool, thanks"
qwen3.5,4,qwen3.5:9b,杰克提议稍后喝鸡尾酒，迈伊非常赞同并感叹他读懂了自己的心思。当杰克询问她今天是否有些紧张时，迈伊承认确实如此，于是两人决定各喝一杯甚至两杯来缓解情绪。,杰克和梅一会儿要喝鸡尾酒。,Jack and May will drink cocktails later.,"Jack: Cocktails later?
May: YES!!!
May: You read my mind...
Jack: Possibly a little tightly strung today?
May: Sigh... without question.
Jack: Thought so.
May: A little drink will help!
Jack: Maybe two!"
qwen3.5,5,qwen3.5:9b,约瑟夫分享了一张模糊的照片，显示 Wujek Janek 家的小牛犊。艾拉认出它们是双胞胎小牛并为此感到兴奋和喜爱，还表达了想摸摸它们的愿望。,约瑟夫给艾拉发了一张乌耶克·雅内克家双胞胎奶牛的照片，艾拉很高兴。,Joseph has sent Ella a photo of Wujek Janek's twin baby cows. Ella is delighted.,"Joseph: It's fuzzy but I think you can recognize what's that(^_-)-☆
Joseph: <file_photo>
Ella: Ooooo
Ella: Baby cows??(/◕ヮ◕)/(/◕ヮ◕)/(/◕ヮ◕)/
Joseph: Wujek Janek has tween cows:D
Ella: Twins* darling xD
Joseph: Oh yeah, sorry Twins*
Ella: Good for him!! So cool❤️❤️
Ella: Wanna touch them❤️❤️❤️"
